ID,school_code,age,gender,discipline_marker,s1_credits,s1_gpa,s2_credits,s2_gpa,GPA_weighted,exclude,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,optimism_score
436,19,22,m,FORMAL SCIENCES,15,3.3299999999999996,15,3.34,3.3349999999999995,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,14,22,m,FORMAL SCIENCES,15,3.05,17,2.65,2.8375,FALSE,2,1,5,5,5,6,2,6,3,1,6,3,3,3,51
775,22,22,m,FORMAL SCIENCES,17,2.59,16,2.16,2.381515151515152,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,3,22,m,FORMAL SCIENCES,17,2.16,16,2.04,2.1018181818181816,FALSE,5,3,6,5,6,5,4,5,3,5,2,5,6,3,63
314,5,23,m,FORMAL SCIENCES,16,2.29,15,2.03,2.164193548387097,FALSE,5,2,1,5,6,6,6,4,3,3,3,4,5,5,58
292,2,22,f,FORMAL SCIENCES,15,1.85,17,1.6400000000000001,1.7384375,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,8,22,m,FORMAL SCIENCES,17,2.42,17,2.19,2.305,FALSE,2,6,3,4,4,4,6,3,5,2,5,6,5,4,59
598,21,22,m,FORMAL SCIENCES,16,2.4299999999999997,17,1.99,2.203333333333333,FALSE,3,3,4,6,6,5,4,3,6,2,5,2,6,3,58
877,14,22,f,FORMAL SCIENCES,12,3.14,16,3.3699999999999997,3.2714285714285714,FALSE,6,2,6,5,1,4,6,3,3,6,2,1,4,4,53
719,16,22,f,FORMAL SCIENCES,18,3.46,17,3.05,3.2608571428571427,FALSE,6,5,2,5,3,1,1,4,2,4,4,5,1,3,46
183,13,22,m,FORMAL SCIENCES,16,2.9299999999999997,11,3.06,2.982962962962963,FALSE,5,6,2,5,5,5,5,5,3,5,2,5,2,1,56
670,20,21,m,FORMAL SCIENCES,16,3.03,17,2.94,2.9836363636363634,FALSE,6,5,4,2,6,2,6,2,6,3,5,3,6,5,61
174,14,22,f,FORMAL SCIENCES,16,3.4,16,2.8299999999999996,3.1149999999999998,FALSE,6,5,2,5,5,3,4,5,3,3,5,6,1,6,59
880,15,22,m,FORMAL SCIENCES,17,2.75,15,2.29,2.534375,FALSE,6,5,3,2,4,6,2,6,5,4,6,5,5,5,64
998,17,23,m,FORMAL SCIENCES,13,3.42,17,3.19,3.2896666666666667,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,17,22,m,FORMAL SCIENCES,16,2.9,17,3.2,3.0545454545454547,FALSE,1,2,5,3,5,4,2,2,5,3,3,6,1,1,43
313,16,23,f,FORMAL SCIENCES,16,2.8299999999999996,15,3.36,3.086451612903226,FALSE,5,1,5,4,5,5,3,4,6,5,2,6,1,5,57
287,18,22,m,FORMAL SCIENCES,17,2.7800000000000002,12,2.7800000000000002,2.7800000000000002,FALSE,6,4,5,5,1,4,1,5,5,1,5,2,4,6,54
642,18,22,m,FORMAL SCIENCES,17,2.56,17,2.9899999999999998,2.775,FALSE,4,1,5,4,3,6,6,6,4,5,2,6,6,1,59
181,9,22,m,FORMAL SCIENCES,17,3.32,12,2.38,2.9310344827586206,TRUE,3,1,4,5,4,6,3,3,4,5,4,5,6,4,57
902,7,23,f,FORMAL SCIENCES,16,3.75,16,3.4099999999999997,3.58,FALSE,6,2,6,4,5,5,4,5,2,6,3,2,5,6,61
182,9,21,m,FORMAL SCIENCES,15,3.25,17,2.98,3.1065625,FALSE,1,2,5,1,5,1,6,6,1,6,6,2,5,5,52
813,2,22,f,FORMAL SCIENCES,15,3.4499999999999997,17,3.8899999999999997,3.68375,FALSE,2,2,2,3,2,4,3,6,5,5,3,6,6,3,52
149,21,22,f,FORMAL SCIENCES,16,1.42,12,2.4499999999999997,1.8614285714285714,TRUE,5,6,6,5,5,4,6,5,6,5,3,6,5,4,71
573,19,22,m,FORMAL SCIENCES,17,2.6,16,2.9299999999999997,2.76,FALSE,3,5,5,2,5,6,5,5,6,6,3,2,6,5,64
878,21,22,m,FORMAL SCIENCES,16,1.98,15,2.07,2.023548387096774,FALSE,5,4,5,6,5,2,2,2,3,4,5,6,3,5,57
843,23,21,f,FORMAL SCIENCES,12,1.6500000000000001,18,2.23,1.998,FALSE,4,4,5,5,4,3,5,2,4,3,4,6,2,5,56
250,19,22,f,FORMAL SCIENCES,16,3.16,16,3.4,3.2800000000000002,FALSE,1,2,6,5,5,6,2,6,6,3,6,4,4,5,61
112,12,22,f,FORMAL SCIENCES,13,2.84,16,3.7800000000000002,3.3586206896551727,TRUE,6,6,5,5,4,3,2,5,6,5,3,2,6,5,63
483,10,23,m,FORMAL SCIENCES,13,2.4699999999999998,16,2.4499999999999997,2.4589655172413796,FALSE,3,3,4,3,1,2,1,6,5,1,1,6,5,1,42
595,3,22,m,FORMAL SCIENCES,17,3.03,17,3.14,3.085,FALSE,5,6,3,6,5,6,6,6,3,5,6,5,1,5,68
956,16,23,m,FORMAL SCIENCES,16,3.05,16,3.21,3.13,FALSE,5,5,6,4,5,5,6,1,5,6,2,5,3,1,59
382,21,22,m,FORMAL SCIENCES,16,3.82,16,3.27,3.545,FALSE,3,4,3,6,6,5,3,4,2,1,3,1,4,6,51
427,16,20,f,FORMAL SCIENCES,16,3.7600000000000002,15,3.4899999999999998,3.629354838709677,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,17,22,f,FORMAL SCIENCES,17,2.14,17,1.94,2.04,FALSE,5,5,6,4,6,2,4,5,3,5,6,5,3,5,64
159,10,22,m,FORMAL SCIENCES,15,2.65,16,2.2,2.417741935483871,FALSE,4,4,5,2,6,1,5,4,6,4,5,5,5,3,59
326,15,23,f,FORMAL SCIENCES,15,0.96,16,1.1900000000000002,1.0787096774193548,FALSE,1,2,4,4,4,6,5,1,5,5,1,2,6,1,47
874,6,22,f,FORMAL SCIENCES,16,2.65,15,2.4499999999999997,2.5532258064516125,FALSE,6,4,5,5,3,5,5,3,6,4,2,4,6,6,64
612,15,22,f,FORMAL SCIENCES,17,1.4,16,1.54,1.4678787878787878,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,20,22,m,FORMAL SCIENCES,16,2.88,15,3.02,2.947741935483871,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,7,23,m,FORMAL SCIENCES,16,2.4099999999999997,16,3.07,2.7399999999999998,FALSE,4,1,3,6,5,5,5,1,6,5,3,5,6,5,60
991,13,22,f,FORMAL SCIENCES,16,2.34,16,2.7600000000000002,2.55,FALSE,2,5,6,5,6,6,6,2,5,1,2,4,6,3,59
746,8,21,m,FORMAL SCIENCES,16,3.03,17,2.9099999999999997,2.968181818181818,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,21,22,f,FORMAL SCIENCES,16,3.01,16,3.1,3.0549999999999997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,7,23,f,FORMAL SCIENCES,17,3.3899999999999997,17,3.65,3.5199999999999996,FALSE,3,3,5,5,1,4,1,4,4,5,3,2,3,2,45
557,9,24,f,FORMAL SCIENCES,18,2.59,17,2.7600000000000002,2.672571428571428,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,7,22,m,FORMAL SCIENCES,17,2.51,16,1.78,2.156060606060606,TRUE,5,5,4,3,5,6,6,5,5,2,4,5,5,1,61
825,4,22,m,FORMAL SCIENCES,12,1.82,17,2.2,2.0427586206896553,FALSE,3,5,5,6,3,6,5,4,4,4,4,5,5,3,62
685,9,22,m,FORMAL SCIENCES,16,2.3299999999999996,18,2.42,2.3776470588235297,FALSE,5,5,3,6,5,3,6,4,2,1,4,5,3,2,54
820,7,22,f,FORMAL SCIENCES,16,2.4,17,2.3899999999999997,2.394848484848485,FALSE,2,4,3,6,4,5,3,2,5,4,4,5,5,2,54
817,5,22,f,FORMAL SCIENCES,16,1.33,17,1.45,1.3918181818181818,FALSE,5,5,6,6,6,3,5,5,2,5,5,2,1,6,62
173,14,22,f,FORMAL SCIENCES,16,3.9499999999999997,12,3.7600000000000002,3.8685714285714283,FALSE,5,4,6,6,1,2,5,5,3,2,5,5,5,2,56
553,9,23,m,FORMAL SCIENCES,17,2.48,17,3.51,2.9949999999999997,TRUE,6,6,3,6,3,4,3,3,4,4,4,4,3,3,56
397,18,22,m,FORMAL SCIENCES,12,2.3099999999999996,17,2.63,2.4975862068965515,FALSE,6,3,5,5,5,5,5,6,3,6,2,6,2,4,63
999,1,22,m,FORMAL SCIENCES,14,2.8,16,2.71,2.7520000000000002,FALSE,5,5,4,3,2,5,6,5,1,6,3,1,5,2,53
643,12,22,f,FORMAL SCIENCES,12,2.7800000000000002,16,2.64,2.6999999999999997,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,17,22,f,FORMAL SCIENCES,14,2.46,15,2.54,2.501379310344827,FALSE,6,4,3,5,2,6,4,4,6,5,6,3,2,5,61
723,14,22,m,FORMAL SCIENCES,16,2.25,16,2.32,2.285,FALSE,4,5,6,5,1,2,6,3,6,1,5,6,6,5,61
985,10,22,f,FORMAL SCIENCES,17,3.09,17,2.6,2.845,FALSE,3,5,1,5,5,6,1,5,2,6,1,2,4,5,51
367,16,22,f,FORMAL SCIENCES,15,2.7600000000000002,15,2.3699999999999997,2.565,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,4,22,f,FORMAL SCIENCES,17,2.61,15,1.99,2.319375,FALSE,3,1,1,4,5,4,3,5,6,5,5,5,5,6,58
502,22,22,f,FORMAL SCIENCES,13,1.55,10,2.69,2.0456521739130435,TRUE,6,5,5,5,5,3,6,2,2,3,4,5,5,5,61
504,16,22,f,FORMAL SCIENCES,16,1.09,12,0.96,1.0342857142857143,FALSE,2,1,5,3,4,5,5,2,5,3,4,4,2,4,49
351,4,22,m,FORMAL SCIENCES,16,2.44,16,2.3899999999999997,2.415,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,16,22,m,FORMAL SCIENCES,16,3.9299999999999997,17,3.72,3.821818181818182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,15,22,m,FORMAL SCIENCES,17,2.2800000000000002,16,2.3099999999999996,2.2945454545454544,FALSE,2,5,5,5,6,6,2,5,5,5,2,2,5,6,61
128,18,21,m,FORMAL SCIENCES,11,2.46,14,2.96,2.74,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,22,22,f,FORMAL SCIENCES,13,2.92,16,2.84,2.8758620689655174,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,13,22,f,FORMAL SCIENCES,11,1.6600000000000001,17,1.58,1.6114285714285717,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,15,22,m,FORMAL SCIENCES,14,2.52,18,2.5,2.50875,FALSE,1,4,6,5,4,6,6,6,6,6,2,6,4,6,68
432,10,22,f,FORMAL SCIENCES,16,1.12,17,1.6600000000000001,1.3981818181818182,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,3,22,f,FORMAL SCIENCES,16,3.8899999999999997,17,3.38,3.627272727272727,FALSE,1,6,4,2,5,3,5,5,3,3,4,3,2,3,49
731,4,22,f,FORMAL SCIENCES,17,3.7,16,3.4,3.5545454545454547,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,9,22,f,FORMAL SCIENCES,17,3.32,15,2.72,3.0387500000000003,FALSE,6,6,3,5,6,5,5,6,3,6,5,1,5,5,67
228,14,22,f,FORMAL SCIENCES,17,2.73,17,2.98,2.855,FALSE,2,4,3,5,4,1,5,2,2,6,1,5,2,5,47
626,14,22,m,FORMAL SCIENCES,16,1.6600000000000001,15,1.71,1.684193548387097,FALSE,5,2,5,5,6,3,5,1,5,5,5,5,1,2,55
954,13,22,f,FORMAL SCIENCES,16,2.57,16,2.7600000000000002,2.665,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,7,22,f,FORMAL SCIENCES,15,0.8500000000000001,15,1.03,0.9400000000000001,FALSE,4,6,5,6,1,5,3,3,4,4,6,5,2,5,59
721,17,21,m,FORMAL SCIENCES,17,1.35,17,1.32,1.335,FALSE,1,3,4,2,5,2,1,3,6,1,2,3,6,3,42
677,5,23,f,APPLIED SCIENCES,17,2.13,16,1.83,1.9845454545454548,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,22,21,m,APPLIED SCIENCES,16,2.8299999999999996,15,2.72,2.776774193548387,FALSE,5,6,5,5,4,3,4,3,6,3,3,3,2,2,54
180,12,22,f,APPLIED SCIENCES,17,1.48,17,1.82,1.6500000000000001,FALSE,6,3,3,2,5,2,2,4,1,3,5,5,3,2,46
447,10,22,f,APPLIED SCIENCES,14,2.5,15,2.46,2.4793103448275864,FALSE,4,3,4,3,6,5,5,2,5,6,6,2,5,6,62
419,22,23,f,APPLIED SCIENCES,11,1.74,15,1.3900000000000001,1.5380769230769231,FALSE,3,1,4,4,4,2,5,2,5,6,5,6,2,3,52
522,13,22,m,APPLIED SCIENCES,16,2.23,16,2.44,2.335,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,9,22,f,APPLIED SCIENCES,17,2.53,16,2.7600000000000002,2.6415151515151516,FALSE,2,5,5,4,4,4,6,5,2,2,5,5,6,6,61
307,18,22,f,APPLIED SCIENCES,16,2.67,9,3.09,2.8212,FALSE,5,3,1,3,3,1,2,2,3,4,6,2,2,3,40
600,6,21,m,APPLIED SCIENCES,16,2.79,12,2.74,2.768571428571429,FALSE,4,2,6,6,3,2,5,4,3,3,5,6,2,6,57
273,23,23,f,APPLIED SCIENCES,18,1.6900000000000002,18,1.86,1.7750000000000001,FALSE,3,4,6,4,1,6,5,6,4,5,3,6,1,6,60
832,7,22,f,APPLIED SCIENCES,16,2.88,16,3.01,2.945,FALSE,3,3,5,4,3,1,4,2,1,6,2,3,1,3,41
739,10,22,f,APPLIED SCIENCES,16,1.8900000000000001,16,1.49,1.69,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,15,22,m,APPLIED SCIENCES,16,1.22,16,1.3900000000000001,1.3050000000000002,FALSE,5,4,3,6,4,3,6,5,6,5,6,2,3,6,64
938,12,22,f,APPLIED SCIENCES,17,3,14,3.15,3.0677419354838706,FALSE,4,6,5,6,3,5,2,5,3,6,2,6,3,6,62
249,2,22,m,APPLIED SCIENCES,17,2.42,16,2.88,2.643030303030303,FALSE,5,6,6,6,3,1,6,6,5,6,6,4,5,3,68
554,19,23,f,APPLIED SCIENCES,17,3.3299999999999996,15,3.14,3.2409375,FALSE,4,5,6,5,5,3,2,2,5,6,6,4,6,4,63
636,1,22,m,APPLIED SCIENCES,16,3.23,16,3.4099999999999997,3.32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,5,23,f,APPLIED SCIENCES,16,2.18,16,2.25,2.215,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,14,22,f,APPLIED SCIENCES,16,2.8499999999999996,17,2.8,2.8242424242424238,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,5,22,f,APPLIED SCIENCES,13,1.87,15,1.6800000000000002,1.768214285714286,FALSE,6,5,5,5,5,1,3,6,3,4,5,5,3,3,59
900,8,22,f,APPLIED SCIENCES,17,3.13,16,3.01,3.071818181818182,FALSE,3,3,4,5,1,2,4,6,5,6,6,6,2,3,56
958,7,22,m,APPLIED SCIENCES,16,3.8,17,3.88,3.841212121212121,FALSE,4,6,4,6,4,6,3,2,4,3,4,3,6,1,56
912,2,22,f,APPLIED SCIENCES,15,2.2,16,1.74,1.9625806451612904,FALSE,1,5,2,5,6,3,5,5,3,1,2,6,3,3,50
510,16,22,m,APPLIED SCIENCES,16,2.8299999999999996,17,2.18,2.495151515151515,FALSE,6,2,4,3,3,2,6,6,3,3,6,6,4,5,59
853,7,22,m,APPLIED SCIENCES,15,2.77,16,2.8499999999999996,2.811290322580645,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,12,22,f,APPLIED SCIENCES,17,1.55,14,2.29,1.8841935483870969,FALSE,3,3,3,6,4,3,3,3,5,4,5,3,2,1,48
350,14,22,m,APPLIED SCIENCES,15,3.4899999999999998,16,3.4899999999999998,3.4899999999999998,FALSE,3,4,5,5,2,5,4,4,3,4,2,4,5,2,52
441,8,22,m,APPLIED SCIENCES,17,2.46,17,2.9899999999999998,2.725,FALSE,6,6,6,5,1,6,6,5,3,4,3,6,6,6,69
717,22,21,f,APPLIED SCIENCES,17,3.48,17,2.56,3.02,TRUE,6,5,3,6,5,3,1,6,5,5,3,3,5,5,61
108,12,22,f,APPLIED SCIENCES,16,2.57,16,2.11,2.34,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,12,22,m,APPLIED SCIENCES,16,3.09,16,3.4299999999999997,3.26,FALSE,3,2,5,4,2,4,4,2,3,6,1,5,4,2,47
198,18,21,m,APPLIED SCIENCES,16,2.14,15,2.71,2.4158064516129034,FALSE,2,2,1,4,2,6,1,6,4,5,1,2,5,2,43
513,1,22,m,APPLIED SCIENCES,17,2.44,15,2.12,2.29,FALSE,6,1,3,6,3,6,4,2,6,1,5,6,5,6,60
584,5,22,f,APPLIED SCIENCES,15,3.24,18,3.58,3.4254545454545453,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,10,22,f,APPLIED SCIENCES,16,2.9,16,3.94,3.42,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,5,22,f,APPLIED SCIENCES,17,2.3099999999999996,15,2.21,2.2631249999999996,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
783,23,21,f,APPLIED SCIENCES,17,2.32,15,1.81,2.0809375,FALSE,3,5,5,6,5,5,6,6,4,1,6,6,1,3,62
518,1,22,f,APPLIED SCIENCES,16,2.72,17,3.3299999999999996,3.034242424242424,FALSE,3,6,4,1,2,4,6,6,6,4,4,2,4,6,58
990,3,22,m,APPLIED SCIENCES,12,3.06,17,2.32,2.6262068965517242,FALSE,3,3,1,5,3,5,5,5,2,6,6,3,3,6,56
683,16,22,f,APPLIED SCIENCES,16,2.8,15,3.25,3.017741935483871,FALSE,1,1,6,3,3,5,2,3,3,4,4,4,2,5,46
866,19,22,f,APPLIED SCIENCES,16,2.48,12,2.3699999999999997,2.432857142857143,FALSE,3,4,5,3,6,2,1,6,4,1,4,2,3,2,46
679,21,22,m,APPLIED SCIENCES,16,2.3899999999999997,16,2.8699999999999997,2.63,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,2,21,m,APPLIED SCIENCES,17,1.94,16,1.81,1.876969696969697,FALSE,4,5,4,2,4,3,3,2,3,2,5,6,6,2,51
294,16,23,m,APPLIED SCIENCES,15,1.6600000000000001,16,2.67,2.1812903225806455,TRUE,4,6,4,1,2,1,5,6,1,1,3,3,4,6,47
412,18,22,m,APPLIED SCIENCES,15,3.7800000000000002,17,3.27,3.5090625,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,17,22,f,APPLIED SCIENCES,15,3.4899999999999998,17,3.64,3.5696874999999997,FALSE,3,2,3,1,4,3,4,5,3,6,6,3,4,3,50
571,2,22,f,APPLIED SCIENCES,12,2.66,16,3.01,2.86,FALSE,2,2,6,3,3,3,5,5,3,6,1,2,5,1,47
617,21,22,m,APPLIED SCIENCES,15,3.51,16,3,3.2467741935483874,FALSE,1,5,3,3,2,2,6,5,1,2,2,3,4,4,43
219,17,22,f,APPLIED SCIENCES,12,3.51,15,3.9899999999999998,3.776666666666667,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,23,23,m,APPLIED SCIENCES,17,3.2800000000000002,16,2.79,3.0424242424242425,FALSE,5,5,3,4,6,4,4,4,5,4,5,4,5,3,61
994,23,22,f,APPLIED SCIENCES,13,2.51,16,2.32,2.4051724137931036,FALSE,5,2,2,6,4,6,4,6,3,3,3,6,6,4,60
178,20,22,f,APPLIED SCIENCES,17,3,18,2.73,2.861142857142857,FALSE,5,5,5,4,1,1,5,2,2,2,5,5,6,1,49
816,1,22,f,APPLIED SCIENCES,16,1.8,12,2.55,2.1214285714285714,FALSE,3,5,6,3,2,2,5,5,1,4,5,5,2,5,53
501,17,22,f,APPLIED SCIENCES,16,2.84,17,2.4899999999999998,2.6596969696969697,FALSE,3,4,4,2,1,4,3,6,6,5,3,5,2,6,54
222,4,22,f,APPLIED SCIENCES,17,3.4699999999999998,16,3.3699999999999997,3.4215151515151514,FALSE,5,5,3,6,5,3,6,4,3,2,6,5,2,4,59
463,15,22,m,APPLIED SCIENCES,16,2.46,17,2.3099999999999996,2.382727272727273,FALSE,2,6,3,6,5,5,4,6,1,6,2,2,5,1,54
888,16,22,f,APPLIED SCIENCES,17,3.3699999999999997,9,3.14,3.2903846153846152,FALSE,3,6,5,3,5,3,6,6,5,3,3,2,3,6,59
236,23,22,f,APPLIED SCIENCES,18,2.7600000000000002,16,2.19,2.491764705882353,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,16,22,m,APPLIED SCIENCES,16,1.1700000000000002,16,1.26,1.215,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,8,22,m,APPLIED SCIENCES,16,3.2800000000000002,16,2.57,2.925,FALSE,4,2,4,6,4,5,3,3,3,4,4,4,3,6,55
141,5,22,m,APPLIED SCIENCES,15,2.72,18,2.9299999999999997,2.8345454545454545,FALSE,6,5,5,2,3,3,2,2,3,5,2,3,6,1,48
674,9,22,m,APPLIED SCIENCES,17,3.1,17,3.3499999999999996,3.225,FALSE,4,3,5,3,6,5,2,5,6,1,6,6,3,4,59
527,18,22,f,APPLIED SCIENCES,17,3.4499999999999997,17,2.62,3.035,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,9,22,f,APPLIED SCIENCES,16,3.13,16,2.8899999999999997,3.01,FALSE,6,3,5,6,4,4,3,6,5,2,5,5,4,1,59
611,6,22,f,APPLIED SCIENCES,15,2.02,17,2.3099999999999996,2.1740625,FALSE,1,4,3,1,1,2,6,3,6,3,6,3,5,5,49
831,10,23,m,APPLIED SCIENCES,13,2.3699999999999997,17,2.9,2.670333333333333,FALSE,5,5,3,2,6,6,4,5,6,1,2,3,5,5,58
965,21,23,m,APPLIED SCIENCES,16,3.01,17,3.73,3.380909090909091,TRUE,3,2,3,5,4,1,4,3,3,6,3,1,5,4,47
740,4,23,m,APPLIED SCIENCES,18,3.06,15,2.74,2.9145454545454546,FALSE,3,2,2,2,1,1,3,1,4,2,5,2,4,1,33
768,20,22,m,APPLIED SCIENCES,10,2.69,15,3.12,2.948,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,13,22,f,APPLIED SCIENCES,18,2.84,15,2.8699999999999997,2.853636363636363,FALSE,5,4,6,5,6,6,4,6,5,2,4,4,2,6,65
615,14,22,f,APPLIED SCIENCES,10,0.88,16,1.02,0.9661538461538461,FALSE,4,6,2,1,3,2,4,3,6,2,6,6,3,6,54
469,14,22,m,APPLIED SCIENCES,15,2.3499999999999996,17,2.18,2.2596875,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,5,23,m,APPLIED SCIENCES,15,2.8699999999999997,17,3.16,3.0240625,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,5,23,m,APPLIED SCIENCES,17,2.7600000000000002,15,3.19,2.9615625000000003,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,18,22,f,APPLIED SCIENCES,18,3.12,16,3.3099999999999996,3.2094117647058824,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,16,23,f,APPLIED SCIENCES,16,2.17,15,3.19,2.6635483870967738,TRUE,4,2,3,5,6,3,5,5,6,5,5,6,2,5,62
638,6,21,m,APPLIED SCIENCES,16,2.22,15,2.09,2.1570967741935485,FALSE,5,6,5,2,1,2,3,3,4,3,4,5,2,3,48
855,4,22,f,APPLIED SCIENCES,16,2.69,16,3.65,3.17,TRUE,5,5,1,4,1,3,1,4,3,6,1,3,5,4,46
914,14,21,m,APPLIED SCIENCES,17,3.7600000000000002,12,2.9099999999999997,3.4082758620689657,FALSE,5,4,3,3,6,2,5,5,1,4,5,5,2,4,54
704,9,22,m,APPLIED SCIENCES,16,2.8,15,2.42,2.616129032258064,FALSE,2,6,3,1,3,4,1,3,2,2,4,5,1,6,43
782,22,23,m,APPLIED SCIENCES,16,3.74,16,3.18,3.46,FALSE,5,4,4,4,6,2,3,4,1,2,5,6,3,1,50
839,5,23,f,APPLIED SCIENCES,16,3.03,15,2.8099999999999996,2.923548387096774,FALSE,6,6,3,5,2,6,5,2,3,6,5,2,5,5,61
771,22,22,f,APPLIED SCIENCES,16,1.62,16,1.09,1.355,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,12,22,f,APPLIED SCIENCES,16,2.3899999999999997,16,2.4899999999999998,2.4399999999999995,FALSE,5,4,3,4,6,4,5,6,2,1,4,5,3,4,56
190,16,22,m,APPLIED SCIENCES,13,2.36,17,2.65,2.524333333333333,FALSE,2,4,4,1,1,5,6,2,4,2,6,5,4,4,50
889,14,22,m,APPLIED SCIENCES,18,3.25,16,3.27,3.2594117647058822,FALSE,6,6,3,2,2,6,1,2,5,6,5,6,2,2,54
596,2,22,m,APPLIED SCIENCES,13,0.7799999999999999,16,1.45,1.149655172413793,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,2,23,m,APPLIED SCIENCES,16,2.52,16,2.4699999999999998,2.495,FALSE,3,4,6,6,5,2,4,2,6,6,4,3,2,4,57
492,10,22,m,APPLIED SCIENCES,13,2.54,16,2.63,2.589655172413793,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,21,22,f,APPLIED SCIENCES,15,2.1,17,3.07,2.6153125,TRUE,5,3,2,3,4,2,5,3,2,3,3,6,6,3,50
786,14,22,m,APPLIED SCIENCES,16,0.6699999999999999,16,0.54,0.605,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
